Tamanio,Iteracion,Ntiradas_Ganar,LineaGanadora
5,1659,25,N
5,1660,25,N
5,1661,25,N
5,1662,25,N
5,1663,22,V
5,1664,24,H
5,1665,23,V
5,1666,24,D
5,1667,25,N
5,1668,24,H
5,1669,25,V
5,1670,25,N
5,1671,25,N
5,1672,24,V
5,1673,25,N
5,1674,25,D
5,1675,25,N
5,1676,25,N
5,1677,25,V
5,1678,25,N
5,1679,25,N
5,1680,25,N
5,1681,25,N
5,1682,24,H
5,1683,25,N
5,1684,25,N
5,1685,25,N
5,1686,25,N
5,1687,22,V
5,1688,25,N
5,1689,25,N
5,1690,13,H
5,1691,25,N
5,1692,19,H
5,1693,24,H
5,1694,25,N
5,1695,25,N
5,1696,21,D
5,1697,22,H
5,1698,23,H
5,1699,25,N
5,1700,25,N
5,1701,25,N
5,1702,23,D
5,1703,25,N
5,1704,20,H
5,1705,23,H
5,1706,22,V
5,1707,25,N
5,1708,25,N
5,1709,25,N
5,1710,23,V
5,1711,25,N
5,1712,20,H
5,1713,22,V
5,1714,25,N
5,1715,25,N
5,1716,25,N
5,1717,25,N
5,1718,25,N
5,1719,25,N
5,1720,23,H
5,1721,23,H
5,1722,19,D
5,1723,25,N
5,1724,25,N
5,1725,24,D
5,1726,25,N
5,1727,25,N
5,1728,25,N
5,1729,25,N
5,1730,25,N
5,1731,25,N
5,1732,25,N
5,1733,25,N
5,1734,24,H
5,1735,25,N
5,1736,25,V
5,1737,25,N
5,1738,25,N
5,1739,25,N
5,1740,25,H
5,1741,25,N
5,1742,25,N
5,1743,25,N
5,1744,25,N
5,1745,21,H
5,1746,25,N
5,1747,16,V
5,1748,25,N
5,1749,25,N
5,1750,25,N
5,1751,25,N
5,1752,25,N
5,1753,25,N
5,1754,22,V
5,1755,22,H
5,1756,21,V
5,1757,20,H
5,1758,13,H
5,1759,25,N
5,1760,25,N
5,1761,25,N
5,1762,25,N
5,1763,24,V
5,1764,25,N
5,1765,24,V
5,1766,25,N
5,1767,25,N
5,1768,13,V
5,1769,25,N
5,1770,25,N
5,1771,25,N
5,1772,25,N
5,1773,25,H
5,1774,25,N
5,1775,25,N
5,1776,25,N
5,1777,25,N
5,1778,25,V
5,1779,21,D
5,1780,22,V
5,1781,25,N
5,1782,23,D
5,1783,25,N
5,1784,25,N
5,1785,25,N
5,1786,25,N
5,1787,24,D
5,1788,22,H
5,1789,25,N
5,1790,24,V
5,1791,25,N
5,1792,25,N
5,1793,25,N
5,1794,18,V
5,1795,25,N
5,1796,25,N
5,1797,25,N
5,1798,25,N
5,1799,19,H
5,1800,20,H
5,1801,25,N
5,1802,25,N
5,1803,25,N
5,1804,25,N
5,1805,25,N
5,1806,23,H
5,1807,23,V
5,1808,25,N
5,1809,22,V
5,1810,25,N
5,1811,19,H
5,1812,20,H
5,1813,20,D
5,1814,23,D
5,1815,25,N
5,1816,25,N
5,1817,25,N
5,1818,25,N
5,1819,25,N
5,1820,14,H
5,1821,25,N
5,1822,25,N
5,1823,22,V
5,1824,25,N
5,1825,23,D
5,1826,25,N
5,1827,25,N
5,1828,25,N
5,1829,25,N
5,1830,25,N
5,1831,25,N
5,1832,25,N
5,1833,25,H
5,1834,25,N
5,1835,25,N
5,1836,25,N
5,1837,25,N
5,1838,25,N
5,1839,25,N
5,1840,25,N
5,1841,25,N
5,1842,25,N
5,1843,25,N
5,1844,25,N
5,1845,23,H
5,1846,25,V
5,1847,25,N
5,1848,25,N
5,1849,25,N
5,1850,23,D
5,1851,25,N
5,1852,25,N
5,1853,20,H
5,1854,21,V
5,1855,25,N
5,1856,23,H
5,1857,17,H
5,1858,19,H
5,1859,25,N
5,1860,25,V
5,1861,25,H
5,1862,25,N
5,1863,25,N
5,1864,25,N
5,1865,25,N
5,1866,25,H
5,1867,25,H
5,1868,25,N
5,1869,25,N
5,1870,25,N
5,1871,25,V
5,1872,25,V
5,1873,21,V
5,1874,25,H
5,1875,22,H
5,1876,25,N
5,1877,25,V
5,1878,25,N
5,1879,25,N
5,1880,25,N
5,1881,25,N
5,1882,25,V
5,1883,22,D
5,1884,25,N
5,1885,24,D
5,1886,25,N
5,1887,25,N
5,1888,25,N
5,1889,24,H
5,1890,25,N
5,1891,25,N
5,1892,19,V
5,1893,25,N
5,1894,24,H
5,1895,25,N
5,1896,21,V
5,1897,22,V
5,1898,25,N
5,1899,25,N
5,1900,25,N
5,1901,25,N
5,1902,25,N
5,1903,25,N
5,1904,17,V
5,1905,18,H
5,1906,25,N
5,1907,24,V
5,1908,23,V
5,1909,25,N
5,1910,25,N
5,1911,25,N
5,1912,25,N
5,1913,25,N
5,1914,25,N
5,1915,25,N
5,1916,25,N
5,1917,25,N
5,1918,22,H
5,1919,24,V
5,1920,19,H
5,1921,19,V
5,1922,25,H
5,1923,25,N
5,1924,25,N
5,1925,25,N
5,1926,25,N
5,1927,23,V
5,1928,24,D
5,1929,25,N
5,1930,22,V
5,1931,25,N
5,1932,24,H
5,1933,25,N
5,1934,25,N
5,1935,25,N
5,1936,25,N
5,1937,25,N
5,1938,25,H
5,1939,25,N
5,1940,25,N
5,1941,25,V
5,1942,25,N
5,1943,24,D
5,1944,25,N
5,1945,25,N
5,1946,25,N
5,1947,25,N
5,1948,24,H
5,1949,25,N
5,1950,25,N
5,1951,22,V
5,1952,25,N
5,1953,25,N
5,1954,25,N
5,1955,25,V
5,1956,25,N
5,1957,25,V
5,1958,23,V
5,1959,25,N
5,1960,25,N
5,1961,25,N
5,1962,20,V
5,1963,22,V
5,1964,25,N
5,1965,22,H
5,1966,25,N
5,1967,24,V
5,1968,21,H
5,1969,25,N
5,1970,25,N
5,1971,25,N
5,1972,22,V
5,1973,14,H
5,1974,25,D
5,1975,25,N
5,1976,25,N
5,1977,25,N
5,1978,25,N
5,1979,25,N
5,1980,25,N
5,1981,24,V
5,1982,25,N
5,1983,25,N
5,1984,25,N
5,1985,25,N
5,1986,21,V
5,1987,22,V
5,1988,25,N
5,1989,23,H
5,1990,25,N
5,1991,23,V
5,1992,25,N
5,1993,25,N
5,1994,25,N
5,1995,25,N
5,1996,25,N
5,1997,24,V
5,1998,25,V
5,1999,25,N
5,2000,25,N
5,2001,25,N
5,2002,16,H
5,2003,19,V
5,2004,25,N
5,2005,25,N
5,2006,25,N
5,2007,19,H
5,2008,25,N
5,2009,20,V
5,2010,20,V
5,2011,25,N
5,2012,25,H
5,2013,25,N
5,2014,24,H
5,2015,25,N
5,2016,25,N
5,2017,25,V
5,2018,17,H
5,2019,16,D
5,2020,22,V
5,2021,25,N
5,2022,21,V
5,2023,25,N
5,2024,25,N
5,2025,25,H
5,2026,20,H
5,2027,25,N
5,2028,20,H
5,2029,25,N
5,2030,25,N
5,2031,25,N
5,2032,25,N
5,2033,25,N
5,2034,25,N
5,2035,25,N
5,2036,25,N
5,2037,25,N
5,2038,25,N
5,2039,21,V
5,2040,22,V
5,2041,23,V
5,2042,25,N
5,2043,25,N
5,2044,25,V
5,2045,25,N
5,2046,25,N
5,2047,25,N
5,2048,25,N
5,2049,25,N
5,2050,25,N
5,2051,25,N
5,2052,25,H
5,2053,25,N
5,2054,25,N
5,2055,25,N
5,2056,23,V
5,2057,25,V
5,2058,23,V
5,2059,25,N
5,2060,25,N
5,2061,25,N
5,2062,19,H
5,2063,25,N
5,2064,25,N
5,2065,25,V
5,2066,24,V
5,2067,19,H
5,2068,22,H
5,2069,11,V
5,2070,21,H
5,2071,25,N
5,2072,25,N
5,2073,25,N
5,2074,23,V
5,2075,21,H
5,2076,25,N
5,2077,25,H
5,2078,24,V
5,2079,25,N
5,2080,25,N
5,2081,25,N
5,2082,25,N
5,2083,21,H
5,2084,25,N
5,2085,25,N
5,2086,25,N
5,2087,25,V
5,2088,25,N
5,2089,25,N
5,2090,21,H
5,2091,25,H
5,2092,23,V
5,2093,23,H
5,2094,25,N
5,2095,25,N
5,2096,25,H
5,2097,25,N
5,2098,21,D
5,2099,24,D
5,2100,25,N
5,2101,25,V
5,2102,25,N
5,2103,25,N
5,2104,25,N
5,2105,23,D
5,2106,25,N
5,2107,19,V
5,2108,25,N
5,2109,12,V
5,2110,25,N
5,2111,25,N
5,2112,25,N
5,2113,25,N
5,2114,23,V
5,2115,25,N
5,2116,24,H
5,2117,25,N
5,2118,25,N
5,2119,25,N
5,2120,25,N
5,2121,17,V
5,2122,25,N
5,2123,20,V
5,2124,20,H
5,2125,20,D
5,2126,23,V
5,2127,21,D
5,2128,23,H
5,2129,25,N
5,2130,20,V
5,2131,25,N
5,2132,25,N
5,2133,23,D
5,2134,25,N
5,2135,25,N
5,2136,25,H
5,2137,25,N
5,2138,21,V
5,2139,25,N
5,2140,25,V
5,2141,25,N
5,2142,24,H
5,2143,25,N
5,2144,25,N
5,2145,25,N
5,2146,25,V
5,2147,25,N
5,2148,25,N
5,2149,25,N
5,2150,25,N
5,2151,19,V
5,2152,19,V
5,2153,25,N
5,2154,24,H
5,2155,25,N
5,2156,25,N
5,2157,24,V
5,2158,18,V
5,2159,25,N
5,2160,18,V
5,2161,25,N
5,2162,24,V
5,2163,23,H
5,2164,25,N
5,2165,20,H
5,2166,25,V
5,2167,23,V
5,2168,25,N
5,2169,25,N
5,2170,24,V
5,2171,25,N
5,2172,25,N
5,2173,23,V
5,2174,25,N
5,2175,21,V
5,2176,22,D
5,2177,25,N
5,2178,24,V
5,2179,20,V
5,2180,25,N
5,2181,25,N
5,2182,25,N
5,2183,25,N
5,2184,12,V
5,2185,23,D
5,2186,25,N
5,2187,22,V
5,2188,25,N
5,2189,19,H
5,2190,18,H
5,2191,24,H
5,2192,25,N
5,2193,25,N
5,2194,25,N
5,2195,25,N
5,2196,25,N
5,2197,25,N
5,2198,25,N
5,2199,16,D
5,2200,23,V
5,2201,25,V
5,2202,20,V
5,2203,23,D
5,2204,21,H
5,2205,25,N
5,2206,25,N
5,2207,25,N
5,2208,25,D
5,2209,22,V
5,2210,25,V
5,2211,25,N
5,2212,22,D
5,2213,21,D
5,2214,25,N
5,2215,22,D
5,2216,24,H
5,2217,25,D
5,2218,16,H
5,2219,22,H
5,2220,18,D
5,2221,23,V
5,2222,23,V
5,2223,22,D
5,2224,25,N
5,2225,20,D
5,2226,20,D
5,2227,23,V
5,2228,25,N
5,2229,20,D
5,2230,23,V
5,2231,25,N
5,2232,25,N
5,2233,25,N
5,2234,25,N
5,2235,25,N
5,2236,24,H
5,2237,25,D
5,2238,25,H
5,2239,25,N
5,2240,25,N
5,2241,21,V
5,2242,25,N
5,2243,25,N
5,2244,25,N
5,2245,25,N
5,2246,20,D
5,2247,25,N
5,2248,25,N
5,2249,25,N
5,2250,25,N
5,2251,23,H
5,2252,25,N
5,2253,25,N
5,2254,25,D
5,2255,25,N
5,2256,25,N
5,2257,25,N
5,2258,25,N
5,2259,25,N
5,2260,25,N
5,2261,25,N
5,2262,21,D
5,2263,24,H
5,2264,22,H
5,2265,25,N
5,2266,24,V
5,2267,25,N
5,2268,24,H
5,2269,25,N
5,2270,17,V
5,2271,25,N
5,2272,25,N
5,2273,25,N
5,2274,25,N
5,2275,25,N
5,2276,25,N
5,2277,22,V
5,2278,25,N
5,2279,25,N
5,2280,25,V
5,2281,25,H
5,2282,23,V
5,2283,25,N
5,2284,16,H
5,2285,25,N
5,2286,25,N
5,2287,25,N
5,2288,24,D
5,2289,25,N
5,2290,23,V
5,2291,22,H
5,2292,21,H
5,2293,25,N
5,2294,25,N
5,2295,25,N
5,2296,24,H
5,2297,25,N
5,2298,20,H
5,2299,25,N
5,2300,25,N
5,2301,25,N
5,2302,25,N
5,2303,25,N
5,2304,25,N
5,2305,25,N
5,2306,25,V
5,2307,25,N
5,2308,25,N
5,2309,23,H
5,2310,21,H
5,2311,25,N
5,2312,25,N
5,2313,20,H
5,2314,25,N
5,2315,21,V
5,2316,25,N
5,2317,25,N
5,2318,19,D
5,2319,25,N
5,2320,22,H
5,2321,25,N
5,2322,25,N
5,2323,21,V
5,2324,22,H
5,2325,25,N
5,2326,25,N
5,2327,21,D
5,2328,25,N
5,2329,19,H
5,2330,25,N
5,2331,25,N
5,2332,25,N
5,2333,20,V
5,2334,25,N
5,2335,25,N
5,2336,23,D
5,2337,25,N
5,2338,17,H
5,2339,25,N
5,2340,25,N
5,2341,22,D
5,2342,25,N
5,2343,25,N
5,2344,25,N
5,2345,25,H
5,2346,23,D
5,2347,19,H
5,2348,25,N
5,2349,25,N
5,2350,25,N
5,2351,25,N
5,2352,25,N
5,2353,21,V
5,2354,15,V
5,2355,24,V
5,2356,25,N
5,2357,25,N
5,2358,18,V
5,2359,25,N
5,2360,21,H
5,2361,25,V
5,2362,25,N
5,2363,25,N
5,2364,25,V
5,2365,25,N
5,2366,25,N
5,2367,25,N
5,2368,15,D
5,2369,23,H
5,2370,25,N
5,2371,25,D
5,2372,25,N
5,2373,22,D
5,2374,25,N
5,2375,24,V
5,2376,25,N
5,2377,25,N
5,2378,25,N
5,2379,25,N
5,2380,24,V
5,2381,25,N
5,2382,25,N
5,2383,25,N
5,2384,25,N
5,2385,25,N
5,2386,25,N
5,2387,23,D
5,2388,25,N
5,2389,25,N
5,2390,20,V
5,2391,25,N
5,2392,25,H
5,2393,25,N
5,2394,17,H
5,2395,21,D
5,2396,25,N
5,2397,25,H
5,2398,25,V
5,2399,25,H
5,2400,25,H
5,2401,17,H
5,2402,25,N
5,2403,25,N
5,2404,25,N
5,2405,25,H
5,2406,25,N
5,2407,25,N
5,2408,25,N
5,2409,25,N
5,2410,25,N
5,2411,22,D
5,2412,24,H
5,2413,25,N
5,2414,25,N
5,2415,25,H
5,2416,25,N
5,2417,25,N
5,2418,25,N
5,2419,25,N
5,2420,25,N
5,2421,25,N
5,2422,11,V
5,2423,25,H
5,2424,25,N
5,2425,25,N
5,2426,25,N
5,2427,25,N
5,2428,23,H
5,2429,25,N
5,2430,19,H
5,2431,25,N
5,2432,19,D
5,2433,25,H
5,2434,18,H
5,2435,25,N
5,2436,25,N
5,2437,25,N
5,2438,25,N
5,2439,25,N
5,2440,25,N
5,2441,25,N
5,2442,25,N
5,2443,25,V
5,2444,25,H
5,2445,23,V
5,2446,25,N
5,2447,25,N
5,2448,14,H
5,2449,25,V
5,2450,18,D
5,2451,22,D
5,2452,25,N
5,2453,25,N
5,2454,25,N
5,2455,25,N
5,2456,25,N
5,2457,24,H
5,2458,25,N
5,2459,25,N
5,2460,20,D
5,2461,25,N
5,2462,25,N
5,2463,22,H
5,2464,25,N
5,2465,25,N
5,2466,25,N
5,2467,25,N
5,2468,25,N
5,2469,25,N
5,2470,25,N
5,2471,25,N
5,2472,25,N
5,2473,25,N
5,2474,25,V
5,2475,25,N
5,2476,25,N
5,2477,25,V
5,2478,25,N
5,2479,25,N
5,2480,25,N
5,2481,23,V
5,2482,25,N
5,2483,25,N
5,2484,25,N
5,2485,25,H
5,2486,17,D
5,2487,25,N
5,2488,20,H
5,2489,25,N
5,2490,24,H
5,2491,25,N
5,2492,21,V
5,2493,23,D
5,2494,25,N
5,2495,23,V
5,2496,25,N
5,2497,25,N
5,2498,22,H
5,2499,23,V
5,2500,22,V
5,2501,20,V
5,2502,25,N
5,2503,25,N
5,2504,25,N
5,2505,25,N
5,2506,25,N
5,2507,25,N
5,2508,25,N
5,2509,25,N
5,2510,19,H
5,2511,19,V
5,2512,25,N
5,2513,20,H
5,2514,21,H
5,2515,25,N
5,2516,25,N
5,2517,25,N
5,2518,24,H
5,2519,25,N
5,2520,25,N
5,2521,25,N
5,2522,25,N
5,2523,25,N
5,2524,25,N
5,2525,25,N
5,2526,24,V
5,2527,25,N
5,2528,25,N
5,2529,25,N
5,2530,20,D
5,2531,20,H
5,2532,22,D
5,2533,25,N
5,2534,25,N
5,2535,25,N
5,2536,14,V
5,2537,25,N
5,2538,25,V
5,2539,15,V
5,2540,25,N
5,2541,25,N
5,2542,25,N
5,2543,25,N
5,2544,25,N
5,2545,23,V
5,2546,25,N
5,2547,21,H
5,2548,25,N
5,2549,25,N
5,2550,25,N
5,2551,25,V
5,2552,25,N
5,2553,25,N
5,2554,25,N
5,2555,25,N
5,2556,25,N
5,2557,20,D
5,2558,25,N
5,2559,25,N
5,2560,25,N
5,2561,25,N
5,2562,23,H
5,2563,21,V
5,2564,25,N
5,2565,23,H
5,2566,25,V
5,2567,23,D
5,2568,23,V
5,2569,25,N
5,2570,25,N
5,2571,25,N
5,2572,25,V
5,2573,25,N
5,2574,25,N
5,2575,25,N
5,2576,22,D
5,2577,25,N
5,2578,25,N
5,2579,25,N
5,2580,25,N
5,2581,25,N
5,2582,25,N
5,2583,25,N
5,2584,19,D
5,2585,23,H
5,2586,25,N
5,2587,25,N
5,2588,20,V
5,2589,25,N
5,2590,25,N
5,2591,25,N
5,2592,25,N
5,2593,25,N
5,2594,25,N
5,2595,25,D
5,2596,25,N
5,2597,25,N
5,2598,25,N
5,2599,14,V
5,2600,25,N
5,2601,25,N
5,2602,24,V
5,2603,25,N
5,2604,23,V
5,2605,16,V
5,2606,25,N
5,2607,25,N
5,2608,20,H
5,2609,25,N
5,2610,18,V
5,2611,24,H
5,2612,25,N
5,2613,25,N
5,2614,25,N
5,2615,25,D
5,2616,21,H
5,2617,25,N
5,2618,22,D
5,2619,25,N
5,2620,25,N
5,2621,25,N
5,2622,25,N
5,2623,21,H
5,2624,23,D
5,2625,25,N
5,2626,25,N
5,2627,25,N
5,2628,20,D
5,2629,25,N
5,2630,17,H
5,2631,25,N
5,2632,25,N
5,2633,21,H
5,2634,25,N
5,2635,25,V
5,2636,23,V
5,2637,23,H
5,2638,24,D
5,2639,23,H
5,2640,25,H
5,2641,25,H
5,2642,25,N
5,2643,25,H
5,2644,25,N
5,2645,19,D
5,2646,22,H
5,2647,25,H
5,2648,23,H
5,2649,25,N
5,2650,25,N
5,2651,25,N
5,2652,19,V
5,2653,25,N
5,2654,15,D
5,2655,25,N
5,2656,25,N
5,2657,17,V
5,2658,25,N
5,2659,25,N
5,2660,25,N
5,2661,25,N
5,2662,25,N
5,2663,25,N
5,2664,25,N
5,2665,23,V
5,2666,15,V
5,2667,25,N
5,2668,25,N
5,2669,25,N
5,2670,25,N
5,2671,25,N
5,2672,21,H
5,2673,25,N
5,2674,25,N
5,2675,20,H
5,2676,25,N
5,2677,23,H
5,2678,19,D
5,2679,25,N
5,2680,25,N
5,2681,25,V
5,2682,25,N
5,2683,25,N
5,2684,25,N
5,2685,25,N
5,2686,25,N
5,2687,23,H
5,2688,24,V
5,2689,22,V
5,2690,25,N
5,2691,20,D
5,2692,24,V
5,2693,25,N
5,2694,22,D
5,2695,25,N
5,2696,25,N
5,2697,25,N
5,2698,25,N
5,2699,25,N
5,2700,23,H
5,2701,25,N
5,2702,15,H
5,2703,25,N
5,2704,25,N
5,2705,25,N
5,2706,25,D
5,2707,25,N
5,2708,25,H
5,2709,25,N
5,2710,25,N
5,2711,21,H
5,2712,25,N
5,2713,25,N
5,2714,21,V
5,2715,22,D
5,2716,25,N
5,2717,25,N
5,2718,25,H
5,2719,23,D
5,2720,23,H
5,2721,25,N
5,2722,23,V
5,2723,17,V
5,2724,24,H
5,2725,11,V
5,2726,23,D
5,2727,21,V
5,2728,25,N
5,2729,25,N
5,2730,25,H
5,2731,13,H
5,2732,25,N
5,2733,19,H
5,2734,23,V
5,2735,23,H
5,2736,20,H
5,2737,25,N
5,2738,25,N
5,2739,23,V
5,2740,20,V
5,2741,23,H
5,2742,22,H
5,2743,23,H
5,2744,21,H
5,2745,25,N
5,2746,25,N
5,2747,25,N
5,2748,25,N
5,2749,23,V
5,2750,25,H
5,2751,25,N
5,2752,21,H
5,2753,22,H
5,2754,23,H
5,2755,25,N
5,2756,25,N
5,2757,25,N
5,2758,25,H
5,2759,25,N
5,2760,25,N
5,2761,25,N
5,2762,25,N
5,2763,25,N
5,2764,25,N
5,2765,25,N
5,2766,25,N
5,2767,25,N
5,2768,25,N
5,2769,25,N
5,2770,25,N
5,2771,25,N
5,2772,25,N
5,2773,20,V
5,2774,24,V
5,2775,25,N
5,2776,17,D
5,2777,25,H
5,2778,25,N
5,2779,25,N
5,2780,22,V
5,2781,25,N
5,2782,21,H
5,2783,23,V
5,2784,23,D
5,2785,25,V
5,2786,22,V
5,2787,25,N
5,2788,24,H
5,2789,25,N
5,2790,25,N
5,2791,24,V
5,2792,25,N
5,2793,25,N
5,2794,25,V
5,2795,25,N
5,2796,25,N
5,2797,21,V
5,2798,25,N
5,2799,25,N
5,2800,25,N
5,2801,20,V
5,2802,25,N
5,2803,25,N
5,2804,25,N
5,2805,21,D
5,2806,25,N
5,2807,23,H
5,2808,25,N
5,2809,25,N
5,2810,25,N
5,2811,25,N
5,2812,25,N
5,2813,25,H
5,2814,25,N
5,2815,25,N
5,2816,17,D
5,2817,25,N
5,2818,25,N
5,2819,16,D
5,2820,25,N
5,2821,25,N
5,2822,25,N
5,2823,13,V
5,2824,25,N
5,2825,19,H
5,2826,23,V
5,2827,25,N
5,2828,25,H
5,2829,24,H
5,2830,25,N
5,2831,25,N
5,2832,25,N
5,2833,25,N
5,2834,25,N
5,2835,19,H
5,2836,23,V
5,2837,24,H
5,2838,24,H
5,2839,20,H
5,2840,24,V
5,2841,25,N
5,2842,25,D
5,2843,25,N
5,2844,25,N
5,2845,25,N
5,2846,25,N
5,2847,21,V
5,2848,25,N
5,2849,25,N
5,2850,25,N
5,2851,25,N
5,2852,21,H
5,2853,25,N
5,2854,25,N
5,2855,25,N
5,2856,21,V
5,2857,25,N
5,2858,25,N
5,2859,17,H
5,2860,18,V
5,2861,25,N
5,2862,25,N
5,2863,25,N
5,2864,25,N
5,2865,25,D
5,2866,25,H
5,2867,25,H
5,2868,25,N
5,2869,25,N
5,2870,22,H
5,2871,25,N
5,2872,25,N
5,2873,25,N
5,2874,25,H
5,2875,25,N
5,2876,25,N
5,2877,25,N
5,2878,25,N
5,2879,22,H
5,2880,25,N
5,2881,25,N
5,2882,25,N
5,2883,20,V
5,2884,25,N
5,2885,25,N
5,2886,25,H
5,2887,21,V
5,2888,19,H
5,2889,23,V
5,2890,25,N
5,2891,23,H
5,2892,25,N
5,2893,25,N
5,2894,25,N
5,2895,25,N
5,2896,19,H
5,2897,25,N
5,2898,25,N
5,2899,25,N
5,2900,25,N
5,2901,25,N
5,2902,24,D
5,2903,25,N
5,2904,25,N
5,2905,24,H
5,2906,23,H
5,2907,25,N
5,2908,25,N
5,2909,25,N
5,2910,21,H
5,2911,20,V
5,2912,25,N
5,2913,24,D
5,2914,25,N
5,2915,25,N
5,2916,18,D
5,2917,25,N
5,2918,18,H
5,2919,25,N
5,2920,24,H
5,2921,25,N
5,2922,25,N
5,2923,25,N
5,2924,25,D
5,2925,25,N
5,2926,25,N
5,2927,25,N
5,2928,24,D
5,2929,13,H
5,2930,25,N
5,2931,25,N
5,2932,25,N
5,2933,21,D
5,2934,25,N
5,2935,25,N
5,2936,25,V
5,2937,25,N
5,2938,25,N
5,2939,25,N
5,2940,19,H
5,2941,25,N
5,2942,20,D
5,2943,25,N
5,2944,24,H
5,2945,21,V
5,2946,25,N
5,2947,25,N
5,2948,25,N
5,2949,25,N
5,2950,25,N
5,2951,25,N
5,2952,23,V
5,2953,21,H
5,2954,25,N
5,2955,25,N
5,2956,24,V
5,2957,22,H
5,2958,21,D
5,2959,25,N
5,2960,25,N
5,2961,22,H
5,2962,23,V
5,2963,23,D
5,2964,25,N
5,2965,23,H
5,2966,25,N
5,2967,25,N
5,2968,25,H
5,2969,19,H
5,2970,12,H
5,2971,25,V
5,2972,25,N
5,2973,21,V
5,2974,25,N
5,2975,25,N
5,2976,25,N
5,2977,25,N
5,2978,19,H
5,2979,22,V
5,2980,25,N
5,2981,25,N
5,2982,25,N
5,2983,21,V
5,2984,24,V
5,2985,23,H
5,2986,25,N
5,2987,25,N
5,2988,25,N
5,2989,25,N
5,2990,25,N
5,2991,23,H
5,2992,25,N
5,2993,25,N
5,2994,25,N
5,2995,25,V
5,2996,25,N
5,2997,25,N
5,2998,25,N
5,2999,25,N
5,3000,20,H
5,3001,25,N
5,3002,23,V
5,3003,25,V
5,3004,15,H
5,3005,25,N
5,3006,24,H
5,3007,25,N
5,3008,25,D
5,3009,25,N
5,3010,25,N
5,3011,25,N
5,3012,25,N
5,3013,25,N
5,3014,25,N
5,3015,25,N
5,3016,24,D
5,3017,19,H
5,3018,13,V
5,3019,25,N
5,3020,24,H
5,3021,25,N
5,3022,25,N
5,3023,25,D
5,3024,23,H
5,3025,20,D
5,3026,25,H
5,3027,19,D
5,3028,15,V
5,3029,20,D
5,3030,23,H
5,3031,23,V
5,3032,25,N
5,3033,25,N
5,3034,25,N
5,3035,25,N
5,3036,25,N
5,3037,25,N
5,3038,25,N
5,3039,25,D
5,3040,22,D
5,3041,25,N
5,3042,18,V
5,3043,25,N
5,3044,25,N
5,3045,19,H
5,3046,19,V
5,3047,15,H
5,3048,25,N
5,3049,18,V
5,3050,21,V
5,3051,25,N
5,3052,24,H
5,3053,25,N
5,3054,25,N
5,3055,25,N
5,3056,17,V
5,3057,25,V
5,3058,17,H
5,3059,19,V
5,3060,25,N
5,3061,25,N
5,3062,25,N
5,3063,19,H
5,3064,25,N
5,3065,25,N
5,3066,20,V
5,3067,25,N
5,3068,24,V
5,3069,23,D
5,3070,21,V
5,3071,24,D
5,3072,25,N
5,3073,25,N
5,3074,25,N
5,3075,21,D
5,3076,24,V
5,3077,25,N
5,3078,22,D
5,3079,25,N
5,3080,25,N
5,3081,25,N
5,3082,25,N
5,3083,25,N
5,3084,24,V
5,3085,25,N
5,3086,23,H
5,3087,25,N
5,3088,25,N
5,3089,22,D
5,3090,24,H
5,3091,15,V
5,3092,25,N
5,3093,25,N
5,3094,24,V
5,3095,25,N
5,3096,25,N
5,3097,23,V
5,3098,25,N
5,3099,25,N
5,3100,25,H
5,3101,22,H
5,3102,22,V
5,3103,25,N
5,3104,25,V
5,3105,25,N
5,3106,24,V
5,3107,25,N
5,3108,25,N
5,3109,24,V
5,3110,25,N
5,3111,25,N
5,3112,25,N
5,3113,25,V
5,3114,25,N
5,3115,25,N
5,3116,25,N
5,3117,23,D
5,3118,22,V
5,3119,20,H
5,3120,25,N
5,3121,25,N
5,3122,25,V
5,3123,23,H
5,3124,23,V
5,3125,23,H
5,3126,25,N
5,3127,25,N
5,3128,23,V
5,3129,25,N
5,3130,25,N
5,3131,21,D
5,3132,21,H
5,3133,25,N
5,3134,25,N
5,3135,22,H
5,3136,25,N
5,3137,25,N
5,3138,25,N
5,3139,23,H
5,3140,25,N
5,3141,25,N
5,3142,23,V
5,3143,25,N
5,3144,23,D
5,3145,25,N
5,3146,25,N
5,3147,25,H
5,3148,25,N
5,3149,25,N
5,3150,24,V
5,3151,25,N
5,3152,25,N
5,3153,25,N
5,3154,25,N
5,3155,17,D
5,3156,25,N
5,3157,25,N
5,3158,25,H
5,3159,22,H
5,3160,25,N
5,3161,25,N
5,3162,25,N
5,3163,25,N
5,3164,25,V
5,3165,25,N
5,3166,25,N
5,3167,22,H
5,3168,25,N
5,3169,25,N
5,3170,25,H
5,3171,25,N
5,3172,19,H
5,3173,25,N
5,3174,25,N
5,3175,25,N
5,3176,25,V
5,3177,25,N
5,3178,25,H
5,3179,24,V
5,3180,25,N
5,3181,22,V
5,3182,25,N
5,3183,18,H
5,3184,25,N
5,3185,25,V
5,3186,19,H
5,3187,20,H
5,3188,25,N
5,3189,23,H
5,3190,23,V
5,3191,25,N
5,3192,25,N
5,3193,25,H
5,3194,25,N
5,3195,20,D
5,3196,25,H
5,3197,25,N
5,3198,22,V
5,3199,25,V
5,3200,25,N
5,3201,25,N
5,3202,25,N
5,3203,23,H
5,3204,23,D
5,3205,16,D
5,3206,25,N
5,3207,25,N
5,3208,24,H
5,3209,25,N
5,3210,25,N
